title,id,genres,keywords
North by Northwest,213,"['Mystery', 'Thriller']","['assassin', 'spi', 'romanc', 'mistaken ident', 'on the run', 'fugit', 'espionag', 'advertis', 'frame', 'government ag', 'framed for murd']"
Saw III,214,"['Horror', 'Thriller', 'Crime']","['brain tumor', 'violenc', 'mutil']"
Saw II,215,['Horror'],"['riddl', 'serial kil']"
Indiana Jones and the Kingdom of the Crystal Skull,217,"['Adventure', 'Action']","['saving the world', 'riddl', 'whip', 'treasur', 'mexico c', 'leather jacket', 'machinegun', 'alien phenomenon', 'maya civil', 'peru', 'treasure hunt', 'nuclear explos', 'alien', 'refriger', 'archaeologist', 'area 51', 'archeolog', '1950', 'father son relationship']"
The Terminator,218,"['Action', 'Thriller', 'Science Fiction']","['saving the world', 'artificial intellig', 'rebel', 'cyborg', 'laser gun', 'shotgun', 'killer robot', 'dystopia', 'los angeles, california', 'urban set', 'griffith observatori']"
East of Eden,220,"['Drama', 'Romance']","['individu', 'sibling relationship', 'rebel', 'southern usa', 'birthday', 'love', 'money', 'good and bad', '1910']"
Rebel Without a Cause,221,['Drama'],"['individu', 'rebel', 'street gang', 'car rac', 'parent child relationship', 'underground world', 'author', 'unsoci', 'coming of ag', 'based on short stori', 'griffith observatori']"
Rebecca,223,"['Drama', 'Mystery', 'Thriller', 'Romance']","['monte carlo', 'based on novel or book', 'age differ', 'secret', 'obsess', 'bride', 'cornwall, england', 'love', 'noir', 'rural area', 'devot', 'housekeep', 'death', 'estat', 'costume parti']"
Boys Don't Cry,226,"['Crime', 'Drama']","['rape', 'ident', 'small town', 'based on a true stori', 'love', 'friend', 'murder', 'romanc', 'transgend', 'anger', 'hate crim', 'woman director']"
The Outsiders,227,"['Crime', 'Drama']","['street gang', 'based on novel or book', ""children's hom"", 'coming of ag', 'gang', 'juvenile delinqu', 'based on young adult novel']"
The Bride of Frankenstein,229,"['Drama', 'Horror', 'Science Fiction']","['lightn', 'cemeteri', 'monster', 'hermit', 'mad scientist']"
Syriana,231,"['Drama', 'Thriller']","['anti terror', 'bomb', 'assassin', 'middle east', 'cia', 'capit', 'global', 'loss of loved on', 'persia', 'war on terror', 'petrol', 'conspiraci']"
Rumble Fish,232,"['Action', 'Crime', 'Drama']","['street gang', 'pool billiard', 'gang', 'thug', 'brother brother relationship', 'based on young adult novel']"
The Wanderers,233,['Drama'],"['new york c', 'street gang', 'black peopl', ""rock 'n' rol"", 'american footbal', 'adolesc', 'coming of ag', '1960']"
Stand by Me,235,"['Crime', 'Drama']","['based on novel or book', 'oregon, usa', 'normandy, fr', 'friendship', 'coming of ag', 'child', '1950', 'boy']"
Muriel's Wedding,236,"['Drama', 'Comedy', 'Romance']","['individu', 'becoming an adult', 'dream', 'return', ""love of one's lif"", 'overweight', 'provinc', 'bath', 'olympic gam', 'empower', 'boredom', 'daughter', 'friendship', 'abba']"
Young Adam,237,"['Drama', 'Thriller', 'Crime', 'Romance']","['individu', 'scotland', 'adulteri', 'glasgow, scotland', 'river', 'boat', 'court cas', 'pregnanc', 'dying and death', 'author', 'extramarital affair', 'told in flashback', 'neo-noir']"
The Godfather,238,"['Drama', 'Crime']","['itali', 'loss of loved on', 'love at first sight', 'italian american', 'based on novel or book', 'europ', 'gangster', 'patriarch', 'organized crim', 'mafia', 'lawyer', 'crime famili', 'rise to pow', 'mob boss', '1940', '1950']"
Some Like It Hot,239,"['Comedy', 'Music', 'Romance', 'Crime']","['chicago, illinoi', 'florida', 'wit', 'musician', 'mafia', 'cross dress', 'train', 'buddi', 'band', ""valentine's day"", 'dress']"
The Godfather: Part II,240,"['Drama', 'Crime']","['itali', 'italian american', 'cuba', 'gangster', 'melancholi', 'prais', 'reveng', 'mafia', 'lawyer', 'suburb', 'corrupt politician']"
Natural Born Killers,241,"['Crime', 'Thriller', 'Drama']","['sadist', 'journalist', 'mass murd', 'yellow press', 'pop cultur', 'trauma', 'daughter', 'satir', 'controversi', 'controversi', 'violenc', 'cult film', 'abus']"
The Godfather: Part III,242,"['Crime', 'Drama', 'Thriller']","['itali', 'christian', 'new york c', 'assassin', 'italian american', 'vatican', 'pope', 'confess', 'helicopt', 'gangster', 'daughter', 'mafia', 'lawyer']"
High Fidelity,243,"['Comedy', 'Drama', 'Romance', 'Music']","['chicago, illinoi', 'music record', ""rock 'n' rol"", 'record stor', 'disc jockey', 'pop']"
King Kong,244,"['Adventure', 'Drama', 'Horror', 'Science Fiction']","['new york c', 'screenplay', 'movie busi', 'exotic island', 'island', 'ship', 'great depress', 'unsoci', 'king kong', 'dinosaur', 'pre-cod', 'sea voyag', 'damsel in distress', 'empire state build', 'giant ap', 'animal horror']"
About a Boy,245,"['Drama', 'Comedy', 'Romance']","['london, england', ""rock 'n' rol"", 'single par', 'based on novel or book', 'rap mus', 'bachelor', 'becoming an adult', 'friendship', 'singl']"
The Killing,247,"['Crime', 'Drama', 'Thriller']","['corrupt', 'adulteri', 'robberi', 'horse rac', 'husband wife relationship', 'secret', 'way of lif', 'sniper', 'ex-detaine', 'gangster', 'marriage crisi', 'femme fatal', 'noir', 'heist', 'bag of money']"
Pocketful of Miracles,248,"['Comedy', 'Drama']","['new york c', 'prohibition era', 'decept', 'appl', 'luck', 'high societi', '1930']"
The War of the Roses,249,"['Comedy', 'Drama']","['gymnast', 'cat', 'lawyer', 'dog']"
Ghost,251,"['Fantasy', 'Drama', 'Thriller', 'Mystery', 'Romance']","['corrupt', 'fortune tel', 'money transf', 'money laund', 'heaven', 'hell', 'afterlif', 'murder', 'death', 'ghost', 'spirit']"
Willy Wonka & the Chocolate Factory,252,"['Family', 'Fantasy', 'Comedy']","['chocol', 'factory work', 'based on novel or book', 'candi', 'overweight child', 'grandparent grandchild relationship', 'factori', 'music', 'singl', 'teacher', ""based on children's book"", 'eccentric man', 'grandfather grandson relationship']"
Live and Let Die,253,"['Adventure', 'Action', 'Thriller']","['london, england', 'new york c', 'bomb', 'england', 'spi', 'sheriff', 'based on novel or book', 'dual ident', 'secret ident', 'boat', 'drug traff', 'tarot card', 'heroin', 'crocodil', 'jamaica', 'secret miss', 'secret intelligence servic', 'drug smuggl', 'voodoo', 'tombston', 'speedboat\xa0', 'aftercreditssting']"
King Kong,254,"['Adventure', 'Drama', 'Action']","['new york c', 'show busi', 'movie busi', 'exotic island', 'human animal relationship', 'great depress', 'giant insect', 'remak', 'king kong', 'dinosaur', 'kaiju', 'prehistoric creatur', 'empire state build', 'giant ap', 'woman in peril', '1930']"
Oliver Twist,257,"['Crime', 'Drama', 'Family']","['london, england', 'child abus', 'street gang', 'runaway', 'based on novel or book', 'pickpocket', ""children's hom"", 'orphanag', 'thief', 'violenc', 'good and bad', 'child']"
The 39 Steps,260,"['Mystery', 'Thriller']","['london, england', 'scotland', 'falsely accus', 'scotland yard', 'secret ag', 'train rid', 'noir', 'murder', 'conspiraci', 'on the run', 'fugit', 'moor (terrain)', 'college professor']"
Cat on a Hot Tin Roof,261,"['Drama', 'Romance']","['individu', 'suicid', 'southern usa', 'adulteri', 'mississippi riv', 'depress', 'jealousi', 'husband wife relationship', 'plantat', 'dying and death', 'based on play or mus', 'alcohol']"
The King of Comedy,262,"['Comedy', 'Crime', 'Drama', 'Thriller']","['prison', 'show busi', 'entertain', 'fbi', 'blackmail', 'public', 'studio', 'receptionist']"
Batman,268,"['Fantasy', 'Action']","['double lif', 'dc comic', 'dual ident', 'chemic', 'crime fight', 'villain', 'superhero', 'based on com', 'organized crim', 'mobster', 'crimin', 'super pow', 'mad', 'good versus evil']"
Batman Begins,272,"['Action', 'Crime', 'Drama']","['loss of loved on', 'martial art', 'dc comic', 'crime fight', 'secret ident', 'undercov', 'vigilant', 'superhero', 'based on com', 'rivalri', 'tragic hero', 'ninja', 'super pow', 'haunted by the past', 'master villain']"
The Silence of the Lambs,274,"['Crime', 'Drama', 'Thriller', 'Horror']","['based on novel or book', 'fbi', 'kidnap', 'psychopath', 'horror', 'murder', 'serial kil', 'psychological thril', 'cannib']"
Fargo,275,"['Crime', 'Drama', 'Thriller']","['cheat', 'ransom', 'minnesota', 'salesclerk', 'winter', 'kidnap', 'unsoci', 'polic', 'murder', 'dark comedi', 'money', 'snow', 'car', 'false histori', 'neo-noir']"
Underworld,277,"['Fantasy', 'Action', 'Thriller']","['budapest, hungari', 'subway', ""love of one's lif"", 'vampir', 'bite', 'hostil', 'hybrid', 'rivalri', 'shootout', 'werewolf', 'gothic', 'dark fantasi', 'lycanthrop', 'urban goth', 'supernatural pow']"
The Shawshank Redemption,278,"['Drama', 'Crime']","['prison', 'corrupt', 'police brut', 'prison cel', 'delinqu', 'prison escap', 'wrongful imprison', 'framed for murd', '1940']"
Amadeus,279,"['Music', 'Drama', 'History']","['itali', 'austria', 'compos', 'opera', 'talent', 'emperor', 'musician', 'marriage crisi', 'god', 'murder', 'vienna, austria', 'envi', '18th centuri']"
Terminator 2: Judgment Day,280,"['Action', 'Thriller', 'Science Fiction']","['cyborg', 'shotgun', 'post-apocalyptic futur', 'dystopia', 'mental institut', 'violenc', 'fictional war', 'nuclear weapon']"
Strange Days,281,"['Crime', 'Drama', 'Science Fiction', 'Thriller']","['pornographi', 'prostitut', 'rape', 'police brut', 'dream', 'ex-girlfriend', 'futur', 'bodyguard', 'rapper', 'virtual r', 'dystopia', 'polic', 'ex-cop', 'murder', 'cyberpunk', 'los angeles, california', 'violenc', 'crimin', 'private detect', 'revolt', 'woman director']"
The Apartment,284,"['Comedy', 'Drama', 'Romance']","['new york c', ""new year's ev"", 'lovesick', 'age differ', 'suicide attempt', 'offic', 'flat', 'christmas parti', 'winter', 'clerk', 'romantic comedi', 'extramarital affair']"
Pirates of the Caribbean: At World's End,285,"['Adventure', 'Fantasy', 'Action']","['exotic island', 'east india compani', ""love of one's lif"", 'traitor', 'shipwreck', 'strong woman', 'singapor', 'afterlif', 'sword fight', 'pirat', 'monkey', 'swashbuckl', 'sailing ship', 'aftercreditssting', 'british navi']"
Bull Durham,287,"['Comedy', 'Romance']","['love triangl', 'poem', 'jealousi', 'age differ', 'basebal', 'trainer', 'sports team', 'stadium', 'flirt', 'sport']"
High Noon,288,"['Western', 'Thriller']","['gunsling', 'showdown', 'fistfight', 'shootout', 'moral', 'u.s. marsh', 'battl', 'justic', 'one against mani', 'quick draw', 'brawl']"
Casablanca,289,"['Drama', 'Romance']","['love triangl', 'corrupt', 'spi', 'resist', 'emigr', 'patriot', 'nation', 'morocco', 'concentration camp', 'nazi', 'noir']"
Barton Fink,290,"['Comedy', 'Drama']","['hotel', 'screenplay', 'movie busi', 'screenwrit', 'cinema', 'mass murd', 'neighbor', 'los angeles, california', 'neo-noir', '1940']"
Riding Giants,291,['Documentary'],"['ocean', 'california', 'sea', 'beach', 'surfer', 'hawaii', 'wave', 'sun', 'surfboard', 'lifestyl', 'extreme sport']"
Dave Chappelle's Block Party,292,"['Comedy', 'Documentary', 'Music']","['black peopl', 'hip-hop', 'classroom', 'stage']"
A River Runs Through It,293,['Drama'],"['individu', 'sibling relationship', 'gambl', 'montana', 'journalist', 'prohibition era', 'fish', 'pastor']"
Desert Hearts,294,"['Drama', 'Romance']","['based on novel or book', 'nevada', 'coming out', 'farm', 'reno, nevada', 'divorc', 'desert', 'lgbt', 'woman director', 'lesbian rom', 'lesbian']"
Terminator 3: Rise of the Machines,296,"['Action', 'Thriller', 'Science Fiction']","['saving the world', 'artificial intellig', 'man vs machin', 'cyborg', 'killer robot', 'leather jacket', 'nanotechnolog', 'rocket launch', 'veterinarian', 'fire engin', 'dystopia', 'psychiatrist', 'firefight']"
Meet Joe Black,297,"['Fantasy', 'Drama', 'Romance']","['life and death', 'love at first sight', 'firework', 'religion and supernatur', 'teenage crush', 'fate', 'doctor', 'millionair']"
Ocean's Thirteen,298,"['Crime', 'Thriller']","['casino', 'thief', 'reveng', 'heist', 'las vega']"
Ocean's Eleven,299,"['Comedy', 'Crime', 'Music', 'Thriller']","['gambl', 'perfect crim', 'casino', ""new year's ev"", 'robberi', 'italian american', 'thief', 'car', 'hoodlum', 'duringcreditssting']"
Rio Bravo,301,['Western'],"['sheriff', 'small town', 'gun', 'marshal', 'texa', 'deputi', 'murder', 'jail', 'alcohol', 'stagecoach', 'gambler', 'crippl', 'based on short stori', 'gunfight', 'two guns belt']"
Swimming Pool,302,"['Crime', 'Thriller']","['london, england', 'countrysid', 'based on novel or book', 'subway', 'country hous', 'write', 'generations conflict', 'dying and death', 'daughter', 'swimming pool', 'murder', 'author', 'drug', 'erotic thril']"
Notorious,303,"['Thriller', 'Drama', 'Romance']","['poison', 'love at first sight', 'marriage propos', 'undercov', 'patriot', 'rio de janeiro', 'wine cellar', 'fbi', 'atomic bomb', 'staircas', 'nazi', 'daughter', 'noir', 'espionag', 'millionair']"
Beverly Hills Cop III,306,"['Action', 'Comedy', 'Crime']","['detect', 'undercov', 'carousel ', 'investig', 'weapon', 'sequel', 'rescu', 'counterfeit', 'shootout', 'dirty cop', 'gunfight', 'los angeles, california', 'explos', 'violenc', 'foot chas', 'frame', 'secret servic', 'amusement park', 'roller coast', 'beverly hil', 'buddy cop', 'buddy comedi']"
Broken Flowers,308,"['Comedy', 'Drama', 'Mystery', 'Romance']","['bachelor', 'ex-boyfriend', 'ex-girlfriend', 'anonymous lett', 'midlife crisi', 'amateur detect', 'veterinarian', 'unsoci']"
Bruce Almighty,310,"['Fantasy', 'Comedy']","['christian', 'moon', 'mose', 'street gang', 'lovesick', 'journal', 'new lov', 'faith', 'prayer', 'god', 'car crash', 'respons']"
Once Upon a Time in America,311,"['Drama', 'Crime']","['new york c', 'life and death', 'corrupt', 'street gang', 'rape', 'sadist', 'lovesick', 'sexual abus', 'regret', 'prohibition era', 'money laund', 'opium', 'gangster', 'mafia boss', 'murder', 'memori', 'tortur', 'brooklyn bridg', 'childhood friend', '1920', '1960', '1930']"
Snow Cake,313,"['Romance', 'Drama']","['canada', 'small town', 'autism', 'sad', 'dying and death', 'funer', 'unsoci', 'hostil', 'reveng', 'car crash', 'snow', 'hospit', 'respons']"
Catwoman,314,"['Action', 'Fantasy', 'Mystery']","['dc comic', 'beauti', 'sexism', 'basketbal', 'female protagonist', 'evil corpor', 'masked superhero']"
"Faster, Pussycat! Kill! Kill!",315,"['Action', 'Crime', 'Comedy']","['kill', 'sports car', 'go-go danc', 'erotic', 'kidnap']"
The Million Dollar Hotel,318,"['Drama', 'Thriller']","['hotel', 'fbi', 'confid', 'junki', 'friendship', 'insan', 'los angeles, california', 'drug']"
True Romance,319,"['Action', 'Thriller', 'Crime', 'Romance']","['loss of loved on', 'movie busi', 'parent child relationship', 'mexican standoff', 'cocain', 'love', 'mafia', 'los angeles, california', 'drug', 'illegal prostitut', 'gun viol', 'neo-noir']"
Insomnia,320,"['Crime', 'Mystery', 'Thriller']","['hotel', 'detect', 'confess', 'small town', 'fbi', 'homicid', 'blackmail', 'hallucin', 'insomnia', 'investig', 'love', 'remak', 'murder', 'flashback', 'alaska', 'shootout', 'teenag', 'guilt', 'phone cal', 'neo-noir']"
Mambo Italiano,321,"['Comedy', 'Romance']","['italian american', 'lovesick', 'italian', 'parent child relationship', 'canada', 'new lov', 'coming out', 'macho', 'based on play or mus', 'gay interest', 'famili', 'family feud', 'emigr', 'gay', 'lgbt interest']"
Mystic River,322,"['Thriller', 'Crime', 'Drama', 'Mystery']","['child abus', 'loss of loved on', 'sexual abus', 'based on novel or book', 'secret', 'repay', 'suppressed past', 'arbitrary law', 'boston, massachusett', 'massachusett', 'loyalti', 'whodunit', 'guilt', 'childhood sexual abus', 'vengeanc']"
Snakes on a Plane,326,"['Action', 'Crime', 'Thriller']","['snake', 'fbi', 'airplan', 'animal attack', 'death', 'duringcreditssting']"
Brother,327,"['Crime', 'Drama', 'Thriller']","['sibling relationship', 'assassin', 'culture clash', 'war on drug', 'yakuza', 'loyalti', 'drug deal', 'femme fatal', 'los angeles, california']"
Jurassic Park,329,"['Adventure', 'Science Fiction']","['exotic island', 'dna', 'paleontolog', 'tyrannosaurus rex', 'brontosauru', 'island', 'dinosaur', 'amusement park', 'theme park']"
The Lost World: Jurassic Park,330,"['Adventure', 'Action', 'Science Fiction']","['exotic island', 'dna', 'paleontolog', 'tyrannosaurus rex', 'san diego, california', 'dinosaur', 'animal horror', 'father daughter relationship']"
Jurassic Park III,331,"['Adventure', 'Action', 'Thriller', 'Science Fiction']","['exotic island', 'dna', 'paleontolog', 'tyrannosaurus rex', 'airplan', 'rescu', 'mission', 'dinosaur', 'pterodactyl', 'disaster movi']"
Inspector Gadget,332,"['Action', 'Adventure', 'Comedy', 'Family']",[]
Bollywood/Hollywood,333,"['Comedy', 'Drama', 'Music', 'Romance']","['tradit', 'chanc', 'toronto, canada', 'stroke of f', 'fate', 'wed', 'famili', 'woman director', 'pretend relationship']"
Magnolia,334,['Drama'],"['farewel', 'loss of loved on', 'regret', 'parent child relationship', 'suicide attempt', 'becoming an adult', 'dying and death', 'chanc', 'child prodigi', 'daughter', 'unsoci', 'reconcili']"
Night on Earth,339,"['Comedy', 'Drama']","['paris, fr', 'new york c', 'taxi', 'rome, itali', 'pastor', 'taxi driv', 'passeng', 'night lif', 'metropoli', 'german democratic republ', 'heart attack', 'road trip', 'conflict', 'los angeles, california', 'citi', 'episod', 'finland']"
